link,title,date,text,complete
http://www.nhc.gov.cn/xcs/yqtb/202110/f8fb93e7ec9c4dbf8d46bd35de37dd61.shtml,截至10月30日24时新型冠状病毒肺炎疫情最新情况,2021-10-31,"
10月30日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例71例。其中境外输入病例23例（上海9例，浙江4例，广西3例，内蒙古2例，天津1例，山东1例，河南1例，湖北1例，广东1例），含6例由无症状感染者转为确诊病例（浙江4例，河南1例，广西1例）；本土病例48例（黑龙江19例，其中黑河市18例、哈尔滨市1例；内蒙古10例，均在阿拉善盟；甘肃9例，其中天水市5例、兰州市4例；山东3例，均在日照市；宁夏3例，均在银川市；云南2例，均在德宏傣族景颇族自治州；北京1例，在昌平区；江西1例，在上饶市），含5例由无症状感染者转为确诊病例（山东3例，黑龙江1例，宁夏1例）。无新增死亡病例。新增疑似病例3例，均为境外输入病例（均在上海）。
当日新增治愈出院病例20例，解除医学观察的密切接触者7241人，重症病例较前一日减少6例。
境外输入现有确诊病例382例（无重症病例），现有疑似病例5例。累计确诊病例9604例，累计治愈出院病例9222例，无死亡病例。
截至10月30日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例814例（其中重症病例33例），累计治愈出院病例91701例，累计死亡病例4636例，累计报告确诊病例97151例，现有疑似病例6例。累计追踪到密切接触者1252754人，尚在医学观察的密切接触者42333人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者23例，其中境外输入21例，本土2例（山东1例，在日照市；云南1例，在德宏傣族景颇族自治州）；当日转为确诊病例11例（境外输入6例）；当日解除医学观察9例（均为境外输入）；尚在医学观察的无症状感染者399例（境外输入355例）。
累计收到港澳台地区通报确诊病例28828例。其中，香港特别行政区12345例（出院12034例，死亡213例），澳门特别行政区77例（出院73例），台湾地区16406例（出院13742例，死亡847例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/9f23a20db0b249ea93b2f2986a9e4ab5.shtml,截至10月29日24时新型冠状病毒肺炎疫情最新情况,2021-10-30,"
10月29日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例78例。其中境外输入病例19例（上海5例，浙江4例，北京2例，内蒙古2例，湖北2例，广东2例，福建1例，广西1例），含7例由无症状感染者转为确诊病例（浙江4例，北京1例，广东1例，广西1例）；本土病例59例（黑龙江26例，均在黑河市；内蒙古19例，其中阿拉善盟18例、锡林郭勒盟1例；甘肃11例，其中兰州市5例、天水市4例、张掖市2例；北京2例，均在昌平区；宁夏1例，在银川市）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例16例，解除医学观察的密切接触者748人，重症病例较前一日增加1例。
境外输入现有确诊病例379例（其中重症病例1例），现有疑似病例2例。累计确诊病例9581例，累计治愈出院病例9202例，无死亡病例。
截至10月29日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例763例（其中重症病例39例），累计治愈出院病例91681例，累计死亡病例4636例，累计报告确诊病例97080例，现有疑似病例3例。累计追踪到密切接触者1249288人，尚在医学观察的密切接触者46111人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者24例，其中境外输入18例，本土6例（山东4例，均在日照市；黑龙江1例，在黑河市；宁夏1例，在银川市）；当日转为确诊病例7例（均为境外输入）；当日解除医学观察31例（均为境外输入）；尚在医学观察的无症状感染者396例（境外输入349例）。
累计收到港澳台地区通报确诊病例28818例。其中，香港特别行政区12342例（出院12033例，死亡213例），澳门特别行政区77例（出院72例），台湾地区16399例（出院13742例，死亡847例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/39e0c1621ae74f6c9b7e708f8c92f841.shtml,截至10月28日24时新型冠状病毒肺炎疫情最新情况,2021-10-29,"
10月28日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例64例。其中境外输入病例16例（广东4例，上海3例，广西3例，浙江2例，云南2例，北京1例，内蒙古1例），含5例由无症状感染者转为确诊病例（浙江2例，广东2例，广西1例）；本土病例48例（内蒙古19例，其中阿拉善盟18例、锡林郭勒盟1例；甘肃12例，其中兰州市10例、张掖市2例；黑龙江9例，均在黑河市；青海3例，均在西宁市；北京2例，均在昌平区；宁夏2例，均在银川市；云南1例，在德宏傣族景颇族自治州），含3例由无症状感染者转为确诊病例（均在黑龙江）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例22例，解除医学观察的密切接触者837人，重症病例较前一日增加5例。
境外输入现有确诊病例375例（其中重症病例1例），现有疑似病例2例。累计确诊病例9562例，累计治愈出院病例9187例，无死亡病例。
截至10月28日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例701例（其中重症病例38例），累计治愈出院病例91665例，累计死亡病例4636例，累计报告确诊病例97002例，现有疑似病例3例。累计追踪到密切接触者1244628人，尚在医学观察的密切接触者42199人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者23例，其中境外输入20例，本土3例（均在山东日照市）；当日转为确诊病例8例（境外输入5例）；当日解除医学观察13例（境外输入12例）；尚在医学观察的无症状感染者410例（境外输入369例）。
累计收到港澳台地区通报确诊病例28808例。其中，香港特别行政区12337例（出院12033例，死亡213例），澳门特别行政区77例（出院72例），台湾地区16394例（出院13742例，死亡847例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/26d15deba71e477fab6fc95c301d2f99.shtml,截至10月27日24时新型冠状病毒肺炎疫情最新情况,2021-10-28,"
10月27日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例39例。其中境外输入病例16例（浙江8例，河南3例，福建2例，北京1例，湖北1例，广西1例），含8例由无症状感染者转为确诊病例（均在浙江）；本土病例23例（甘肃8例，其中张掖市4例、兰州市1例，兰州新区1例，嘉峪关市2例；内蒙古7例，均在阿拉善盟；北京3例，均在昌平区；宁夏2例，均在银川市；黑龙江1例，在黑河市；山东1例，在日照市；四川1例，在自贡市），含2例由无症状感染者转为确诊病例（北京1例，四川1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例23例，解除医学观察的密切接触者966人，重症病例较前一日增加6例。
境外输入现有确诊病例378例（其中重症病例1例），现有疑似病例3例。累计确诊病例9546例，累计治愈出院病例9168例，无死亡病例。
截至10月27日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例659例（其中重症病例33例），累计治愈出院病例91643例，累计死亡病例4636例，累计报告确诊病例96938例，现有疑似病例4例。累计追踪到密切接触者1240694人，尚在医学观察的密切接触者39121人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者31例，其中境外输入20例，本土11例（山东4例，均在日照市；黑龙江3例，均在黑河市；北京2例，均在昌平区；云南2例，均在德宏傣族景颇族自治州）；当日转为确诊病例10例（境外输入8例）；当日解除医学观察5例（均为境外输入）；尚在医学观察的无症状感染者408例（境外输入366例）。
累计收到港澳台地区通报确诊病例28800例。其中，香港特别行政区12335例（出院12033例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16388例（出院13742例，死亡847例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/df77de158be3469bbbe3578e59a036ff.shtml,截至10月26日24时新型冠状病毒肺炎疫情最新情况,2021-10-27,"
10月26日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例59例。其中境外输入病例9例（上海2例，广东2例，天津1例，辽宁1例，福建1例，山东1例，广西1例），含3例由无症状感染者转为确诊病例（天津1例，辽宁1例，广东1例）；本土病例50例（内蒙古32例，其中阿拉善盟31例、锡林郭勒盟1例；贵州5例，均在遵义市；山东4例，均在日照市；甘肃4例，其中兰州市3例、陇南市1例；北京3例，其中昌平区2例、丰台区1例；宁夏2例，均在银川市），含6例由无症状感染者转为确诊病例（贵州5例，北京1例）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例19例，解除医学观察的密切接触者429人，重症病例较前一日增加6例。
境外输入现有确诊病例379例（其中重症病例1例），现有疑似病例3例。累计确诊病例9530例，累计治愈出院病例9151例，无死亡病例。
截至10月26日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例643例（其中重症病例27例），累计治愈出院病例91620例，累计死亡病例4636例，累计报告确诊病例96899例，现有疑似病例4例。累计追踪到密切接触者1237350人，尚在医学观察的密切接触者36743人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者26例，其中境外输入22例，本土4例（云南3例，均在德宏傣族景颇族自治州；河北1例，在石家庄市）；当日转为确诊病例9例（境外输入3例）；当日解除医学观察9例（均为境外输入）；尚在医学观察的无症状感染者392例（境外输入359例）。
累计收到港澳台地区通报确诊病例28787例。其中，香港特别行政区12330例（出院12029例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16380例（出院13742例，死亡847例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）







                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/974e3e6420ba4d5bba2b6dc966832717.shtml,截至10月25日24时新型冠状病毒肺炎疫情最新情况,2021-10-26,"
10月25日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例43例。其中境外输入病例14例（广东4例，上海2例，河南2例，广西2例，北京1例，福建1例，山东1例，四川1例），含4例由无症状感染者转为确诊病例（河南2例，广东1例，四川1例）；本土病例29例（内蒙古16例，其中阿拉善盟15例、鄂尔多斯市1例；甘肃6例，均在兰州市；北京3例，均在昌平区；宁夏3例，其中银川市1例、吴忠市1例、中卫市1例；山东1例，在日照市），含2例由无症状感染者转为确诊病例（均在宁夏）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例13例，解除医学观察的密切接触者624人，重症病例较前一日增加1例。
境外输入现有确诊病例386例（其中重症病例1例），现有疑似病例3例。累计确诊病例9521例，累计治愈出院病例9135例，无死亡病例。
截至10月25日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例603例（其中重症病例21例），累计治愈出院病例91601例，累计死亡病例4636例，累计报告确诊病例96840例，现有疑似病例4例。累计追踪到密切接触者1233485人，尚在医学观察的密切接触者33307人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者26例，其中境外输入21例，本土5例（贵州2例，均在遵义市；云南2例，均在德宏傣族景颇族自治州；北京1例，在昌平区）；当日转为确诊病例6例（境外输入4例）；当日解除医学观察16例（均为境外输入）；尚在医学观察的无症状感染者384例（境外输入349例）。
累计收到港澳台地区通报确诊病例28780例。其中，香港特别行政区12327例（出院12023例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16376例（出院13742例，死亡847例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/720a03e0a23542bf9568cf41543a8bda.shtml,截至10月24日24时新型冠状病毒肺炎疫情最新情况,2021-10-25,"
10月24日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例39例。其中境外输入病例4例（天津1例，上海1例，山东1例，广西1例）；本土病例35例（内蒙古19例，其中阿拉善盟18例、锡林郭勒盟1例；贵州4例，均在遵义市；甘肃4例，其中兰州市3例、嘉峪关市1例；北京2例，其中丰台区1例、海淀区1例；河北2例，均在邢台市；湖南2例，均在长沙市；陕西2例，均在西安市），含5例由无症状感染者转为确诊病例（河北2例，湖南2例，贵州1例）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在内蒙古）。
当日新增治愈出院病例30例，解除医学观察的密切接触者687人，重症病例较前一日增加7例。
境外输入现有确诊病例383例（无重症病例），现有疑似病例2例。累计确诊病例9507例，累计治愈出院病例9124例，无死亡病例。
截至10月24日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例573例（其中重症病例20例），累计治愈出院病例91588例，累计死亡病例4636例，累计报告确诊病例96797例，现有疑似病例3例。累计追踪到密切接触者1230300人，尚在医学观察的密切接触者30747人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例，其中境外输入10例，本土3例（北京1例，在丰台区；四川1例，在自贡市；云南1例，在德宏傣族景颇族自治州）；当日转为确诊病例5例（无境外输入）；当日解除医学观察8例（境外输入7例）；尚在医学观察的无症状感染者380例（境外输入348例）。
累计收到港澳台地区通报确诊病例28768例。其中，香港特别行政区12323例（出院12019例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16368例（出院13742例，死亡846例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/a466a12ba7254ca4837ae141729921c3.shtml,截至10月23日24时新型冠状病毒肺炎疫情最新情况,2021-10-24,"
10月23日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例43例。其中境外输入病例17例（浙江8例，上海4例，北京1例，黑龙江1例，广东1例，广西1例，云南1例），含9例由无症状感染者转为确诊病例（浙江8例，广东1例）；本土病例26例（内蒙古7例，其中呼和浩特市3例、锡林郭勒盟2例、阿拉善盟2例；甘肃6例，其中兰州市5例、张掖市1例；宁夏6例，其中银川市3例、吴忠市3例；北京4例，均在昌平区；河北1例，在石家庄市；湖南1例，在株洲市；陕西1例，在西安市）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例28例，解除医学观察的密切接触者522人，重症病例较前一日增加6例。
境外输入现有确诊病例406例（其中重症病例1例），现有疑似病例1例。累计确诊病例9503例，累计治愈出院病例9097例，无死亡病例。
截至10月23日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例564例（其中重症病例13例），累计治愈出院病例91558例，累计死亡病例4636例，累计报告确诊病例96758例，现有疑似病例2例。累计追踪到密切接触者1227655人，尚在医学观察的密切接触者28789人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者19例，其中境外输入15例，本土4例（湖南2例，均在长沙市；云南2例，均在德宏傣族景颇族自治州）；当日转为确诊病例9例（均为境外输入）；当日解除医学观察15例（均为境外输入）；尚在医学观察的无症状感染者380例（境外输入345例）。
累计收到港澳台地区通报确诊病例28760例。其中，香港特别行政区12319例（出院12016例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16364例（出院13742例，死亡846例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/071359ba93f24e41a5eaad6305878309.shtml,截至10月22日24时新型冠状病毒肺炎疫情最新情况,2021-10-23,"
10月22日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例50例。其中境外输入病例12例（上海3例，福建2例，广西2例，天津1例，辽宁1例，山东1例，广东1例，云南1例），含2例由无症状感染者转为确诊病例（天津1例，广东1例）；本土病例38例（甘肃17例，其中兰州市13例、张掖市2例、嘉峪关市1例、陇南市1例；内蒙古11例，其中阿拉善盟9例、锡林郭勒盟2例；北京6例，均在昌平区；宁夏3例，其中吴忠市2例、银川市1例；云南1例，在德宏傣族景颇族自治州），含1例由无症状感染者转为确诊病例（在甘肃）。无新增死亡病例。新增疑似病例1例，为本土病例（在内蒙古）。
当日新增治愈出院病例19例，解除医学观察的密切接触者755人，重症病例较前一日增加4例。
境外输入现有确诊病例414例（其中重症病例1例），现有疑似病例1例。累计确诊病例9486例，累计治愈出院病例9072例，无死亡病例。
截至10月22日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例549例（其中重症病例7例），累计治愈出院病例91530例，累计死亡病例4636例，累计报告确诊病例96715例，现有疑似病例2例。累计追踪到密切接触者1224969人，尚在医学观察的密切接触者26626人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者17例，其中境外输入11例，本土6例（贵州2例，均在遵义市；云南2例，均在德宏傣族景颇族自治州；宁夏2例，其中银川市1例、吴忠市1例）；当日转为确诊病例3例（境外输入2例）；当日解除医学观察13例（境外输入12例）；尚在医学观察的无症状感染者385例（境外输入354例）。
累计收到港澳台地区通报确诊病例28747例。其中，香港特别行政区12313例（出院12012例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16357例（出院13742例，死亡846例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/9bca8d709abc4b4f80535e3ed7bb3f5b.shtml,截至10月21日24时新型冠状病毒肺炎疫情最新情况,2021-10-22,"
10月21日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例43例。其中境外输入病例15例（云南4例，广西3例，上海2例，山东2例，辽宁1例，河南1例，广东1例，陕西1例），含1例由无症状感染者转为确诊病例（在河南）；本土病例28例（内蒙古11例，其中阿拉善盟10例、锡林郭勒盟1例；甘肃9例，其中兰州市5例、张掖市3例、嘉峪关市1例；陕西3例，均在西安市；宁夏2例，其中吴忠市1例、银川市1例；北京1例，在丰台区；贵州1例，在遵义市；青海1例，在海东市）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例17例，解除医学观察的密切接触者1414人，重症病例较前一日增加3例。
境外输入现有确诊病例419例（无重症病例），现有疑似病例1例。累计确诊病例9474例，累计治愈出院病例9055例，无死亡病例。
截至10月21日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例518例（其中重症病例3例），累计治愈出院病例91511例，累计死亡病例4636例，累计报告确诊病例96665例，现有疑似病例1例。累计追踪到密切接触者1222061人，尚在医学观察的密切接触者24473人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者26例，其中境外输入19例，本土7例（云南3例，均在德宏傣族景颇族自治州；河北2例，均在保定市；贵州2例，均在遵义市）；当日转为确诊病例1例（为境外输入）；当日解除医学观察13例（均为境外输入）；尚在医学观察的无症状感染者384例（境外输入357例）。
累计收到港澳台地区通报确诊病例28737例。其中，香港特别行政区12311例（出院12006例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16349例（出院13742例，死亡846例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/3dbe5ac6e59945debd586b3b2e93c2b8.shtml,截至10月20日24时新型冠状病毒肺炎疫情最新情况,2021-10-21,"
10月20日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例21例。其中境外输入病例8例（上海6例，河南1例，广东1例），含1例由无症状感染者转为确诊病例（在河南）；本土病例13例（甘肃5例，其中兰州市4例、张掖市1例；宁夏4例，其中吴忠市2例、银川市2例；内蒙古2例，均在锡林郭勒盟；湖北2例，均在直辖县级行政区划），含1例由无症状感染者转为确诊病例（在甘肃）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例34例，解除医学观察的密切接触者1300人，重症病例较前一日减少1例。
境外输入现有确诊病例421例（无重症病例），现有疑似病例1例。累计确诊病例9459例，累计治愈出院病例9038例，无死亡病例。
截至10月20日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例492例（无重症病例），累计治愈出院病例91494例，累计死亡病例4636例，累计报告确诊病例96622例，现有疑似病例1例。累计追踪到密切接触者1218545人，尚在医学观察的密切接触者22383人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者27例，其中境外输入20例，本土7例（云南3例，均在德宏傣族景颇族自治州；河北2例，均在邢台市；湖南1例，在长沙市；贵州1例，在遵义市）；当日转为确诊病例2例（境外输入1例）；当日解除医学观察9例（境外输入6例）；尚在医学观察的无症状感染者372例（境外输入352例）。
累计收到港澳台地区通报确诊病例28729例。其中，香港特别行政区12305例（出院12003例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16347例（出院13742例，死亡846例）。


（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/66e39399a4b8479795aecb8c751a0a7d.shtml,截至10月19日24时新型冠状病毒肺炎疫情最新情况,2021-10-20,"
10月19日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例30例。其中境外输入病例13例（上海7例，广东3例，福建1例，河南1例，陕西1例），含3例由无症状感染者转为确诊病例（河南1例，广东1例，陕西1例）；本土病例17例（内蒙古8例，其中阿拉善盟5例、锡林郭勒盟3例；甘肃4例，均在兰州市；北京1例，在丰台区；贵州1例，在遵义市；云南1例，在德宏傣族景颇族自治州；陕西1例，在西安市；宁夏1例，在吴忠市），含1例由无症状感染者转为确诊病例（在陕西）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例39例，解除医学观察的密切接触者1994人，重症病例与前一日持平。
境外输入现有确诊病例437例（其中重症病例1例），现有疑似病例2例。累计确诊病例9451例，累计治愈出院病例9014例，无死亡病例。
截至10月19日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例505例（其中重症病例1例），累计治愈出院病例91460例，累计死亡病例4636例，累计报告确诊病例96601例，现有疑似病例2例。累计追踪到密切接触者1216152人，尚在医学观察的密切接触者21291人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者22例，其中境外输入18例，本土4例（云南2例，均在德宏傣族景颇族自治州；甘肃2例，均在兰州市）；当日转为确诊病例4例（境外输入3例）；当日解除医学观察18例（境外输入17例）；尚在医学观察的无症状感染者356例（境外输入339例）。
累计收到港澳台地区通报确诊病例28721例。其中，香港特别行政区12301例（出院11998例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16343例（出院13742例，死亡846例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/2fef99a3a2c44caca1b2998e0b1b7b22.shtml,截至10月18日24时新型冠状病毒肺炎疫情最新情况,2021-10-19,"
10月18日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例25例。其中境外输入病例16例（上海5例，云南4例，广东3例，湖南2例，福建1例，甘肃1例），含4例由无症状感染者转为确诊病例（湖南2例，广东1例，甘肃1例）；本土病例9例（陕西5例，均在西安市；内蒙古2例，均在锡林郭勒盟；湖南1例，在长沙市；宁夏1例，在银川市）。无新增死亡病例。新增疑似病例1例，为境外输入病例（在上海）。
当日新增治愈出院病例27例，解除医学观察的密切接触者752人，重症病例与前一日持平。
境外输入现有确诊病例457例（其中重症病例1例），现有疑似病例2例。累计确诊病例9438例，累计治愈出院病例8981例，无死亡病例。
截至10月18日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例514例（其中重症病例1例），累计治愈出院病例91421例，累计死亡病例4636例，累计报告确诊病例96571例，现有疑似病例2例。累计追踪到密切接触者1213842人，尚在医学观察的密切接触者20976人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者19例，其中境外输入17例，本土2例（云南1例，在德宏傣族景颇族自治州；陕西1例，在西安市）；当日转为确诊病例4例（均为境外输入）；当日解除医学观察19例（境外输入18例）；尚在医学观察的无症状感染者356例（境外输入341例）。
累计收到港澳台地区通报确诊病例28713例。其中，香港特别行政区12299例（出院11994例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16337例（出院13742例，死亡846例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/97a42c1974874d0786fc6fcd853116a6.shtml,截至10月17日24时新型冠状病毒肺炎疫情最新情况,2021-10-18,"
10月17日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例24例。其中境外输入病例22例（上海6例，云南6例，山东5例，广东2例，四川2例，陕西1例），含1例由无症状感染者转为确诊病例（在四川）；本土病例2例（均在陕西西安市）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例26例，解除医学观察的密切接触者684人，重症病例与前一日持平。
境外输入现有确诊病例464例（其中重症病例1例），现有疑似病例1例。累计确诊病例9422例，累计治愈出院病例8958例，无死亡病例。
截至10月17日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例516例（其中重症病例1例），累计治愈出院病例91394例，累计死亡病例4636例，累计报告确诊病例96546例，现有疑似病例1例。累计追踪到密切接触者1212607人，尚在医学观察的密切接触者20493人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者9例，其中境外输入7例，本土2例（均在云南德宏傣族景颇族自治州）；当日转为确诊病例1例（为境外输入）；当日解除医学观察16例（境外输入13例）；尚在医学观察的无症状感染者360例（境外输入346例）。
累计收到港澳台地区通报确诊病例28708例。其中，香港特别行政区12294例（出院11992例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16337例（出院13742例，死亡846例）。




（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）






                分享到  
          

",True
http://www.nhc.gov.cn/xcs/yqtb/202110/2249b45dff624a85b1618b5024b322a7.shtml,截至10月16日24时新型冠状病毒肺炎疫情最新情况,2021-10-17,"
10月16日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例20例。其中境外输入病例19例（上海5例，四川4例，广西3例，云南2例，北京1例，辽宁1例，黑龙江1例，浙江1例，陕西1例），含6例由无症状感染者转为确诊病例（四川4例，浙江1例，陕西1例）；本土病例1例（在内蒙古锡林郭勒盟）。无新增死亡病例。无新增疑似病例。
当日新增治愈出院病例23例，解除医学观察的密切接触者2229人，重症病例与前一日持平。
境外输入现有确诊病例463例（其中重症病例1例），现有疑似病例1例。累计确诊病例9400例，累计治愈出院病例8937例，无死亡病例。
截至10月16日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例518例（其中重症病例1例），累计治愈出院病例91368例，累计死亡病例4636例，累计报告确诊病例96522例，现有疑似病例1例。累计追踪到密切接触者1211870人，尚在医学观察的密切接触者20440人。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者13例，其中境外输入11例，本土2例（均在云南德宏傣族景颇族自治州）；当日转为确诊病例6例（均为境外输入）；当日解除医学观察11例（均为境外输入）；尚在医学观察的无症状感染者368例（境外输入353例）。
累计收到港澳台地区通报确诊病例28704例。其中，香港特别行政区12291例（出院11988例，死亡213例），澳门特别行政区77例（出院66例），台湾地区16336例（出院13742例，死亡846例）。



（注：媒体引用时，请标注“信息来自国家卫生健康委员会官方网站”。）





                分享到  
          

",True
